supplier_code,supplier_name_code,supplier_category,id_produto,cod_artigo,des_artigo,des_produto,product_category,des_linha,des_colecao,val_custo_inicial,qtd_estoque,ultima_venda,velocidade_diaria,coverage_days
BELA GAIA,BELA GAIA,Geral,33791,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,10.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33792,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33793,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33794,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33795,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33796,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33797,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33798,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33799,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33800,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33786,C2431,VESTIDO CIGANINHA LESE - BRS2005,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33908,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33909,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33814,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33815,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33816,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,10.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33817,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,9.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33809,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33810,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33811,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33812,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33813,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,7.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33801,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33913,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33910,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33772,C2431,VESTIDO CIGANINHA LESE - BRS2005,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,10.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33912,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33902,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33903,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33802,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33803,C2432,VESTIDO BOTOES LESE - BRS2006,VESTIDO CURTO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33804,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,12.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33805,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,11.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33806,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,12.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33807,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,10.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33901,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,9.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33808,C2433,VESTIDO LONGO LESE - BRS2007,VESTIDO LONGO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33904,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BELA GAIA,BELA GAIA,Geral,33911,C2434,MACAQUINHO LESE - BRS2008,MACAQUINHO,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BELLA VITTA,BELLA VITTA,Geral,27128,C1664,BLUSA MC ONCA GOTA - BRS1627,BLUSA MC,VESTUARIO,CASUAL,INVERNO - 2019,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34445,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,2020-05-22,0.03333333333333333,90.0
BIOTIPO,BIOTIPO,Geral,34437,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,2020-05-22,0.022222222222222223,225.0
BIOTIPO,BIOTIPO,Geral,20940,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,2020-05-12,0.011111111111111112,90.0
BIOTIPO,BIOTIPO,Geral,34441,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,4.0,2020-05-08,0.011111111111111112,360.0
BIOTIPO,BIOTIPO,Geral,34443,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,2020-05-23,0.011111111111111112,450.0
BIOTIPO,BIOTIPO,Geral,34404,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,2020-05-28,0.011111111111111112,180.0
BIOTIPO,BIOTIPO,Geral,34405,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,2020-05-19,0.011111111111111112,450.0
BIOTIPO,BIOTIPO,Geral,34417,C1969,CALCA JEANS BARRINHA - BRS1823,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,2020-05-16,0.011111111111111112,270.0
BIOTIPO,BIOTIPO,Geral,34436,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,9.0,2020-05-08,0.011111111111111112,810.0
BIOTIPO,BIOTIPO,Geral,22595,C1850,CALÇA FLARE JOIA CINTO - BRS1740,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34432,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20939,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20941,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20942,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20943,C1692,CALCA JEANS COS MAIOR - BRS1636,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20944,C1692,CALCA JEANS COS MAIOR - BRS1636,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20945,C1692,CALCA JEANS COS MAIOR - BRS1636,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20950,C1693,CALCA JEANS FLARE CINTO - BRS1637,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20953,C1693,CALCA JEANS FLARE CINTO - BRS1637,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20954,C1693,CALCA JEANS FLARE CINTO - BRS1637,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20957,C1694,CALCA JEANS BASIC ESCURA - BRS1638,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20958,C1694,CALCA JEANS BASIC ESCURA - BRS1638,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22583,C1850,CALÇA FLARE JOIA CINTO - BRS1740,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22584,C1850,CALÇA FLARE JOIA CINTO - BRS1740,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22593,C1850,CALÇA FLARE JOIA CINTO - BRS1740,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22594,C1850,CALÇA FLARE JOIA CINTO - BRS1740,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20938,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22597,C1852,CALÇA SKINNY BASICA - BRS1742,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22598,C1852,CALÇA SKINNY BASICA - BRS1742,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22599,C1852,CALÇA SKINNY BASICA - BRS1742,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,10.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22600,C1852,CALÇA SKINNY BASICA - BRS1742,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22601,C1852,CALÇA SKINNY BASICA - BRS1742,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,22805,C1177,CALCA JEANS FLARE ESCURA - BRS1431,CALCA JEANS,VESTUARIO,BASICO,CONTINUO,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,31493,C383,SHORTS JEANS CLARO PLANET 21237 -BRS0938,SHORTS JEANS,VESTUARIO,JOVEM,VERAO - 2018,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,31491,C383,SHORTS JEANS CLARO PLANET 21237 -BRS0938,SHORTS JEANS,VESTUARIO,JOVEM,VERAO - 2018,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,3932,C170,CALÇA JEANS SKN 20200 - BRS0847,CALCA JEANS,VESTUARIO,BASICO,VERAO - 2018,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34406,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34407,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,7.0,,,0.0
BIOTIPO,BIOTIPO,Geral,25298,C441,SHORTS JEANS MILITARY MOOD - BRS0959,SHORTS JEANS,VESTUARIO,JOVEM,VERAO - 2018,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34409,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34410,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34411,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34412,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34413,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34414,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34415,C1968,SHORT JEANS CONFORT - BRS1822,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34416,C1969,CALCA JEANS BARRINHA - BRS1823,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34418,C1969,CALCA JEANS BARRINHA - BRS1823,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34419,C1969,CALCA JEANS BARRINHA - BRS1823,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,10.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34421,C1969,CALCA JEANS BARRINHA - BRS1823,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34422,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34423,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34424,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34425,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34426,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34427,C1970,CALCA JEANS BRILHO - BRS1824,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34428,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34429,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,6.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34408,C1967,CALCA JEANS MID CINTO ONÇA - BRS1821,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34431,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34430,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34433,C1971,CALCA JEANS MID BASIC - BRS1825,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34434,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34435,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34438,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34439,C1972,CALCA JEANS RISCO DUPLO - BRS1826,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34440,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34442,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,8.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34444,C1973,CALCA JEANS FLARE OPQ - BRS1827,CALCA JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34446,C1974,SHORT JEANS BASIC - BRS1828,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,4.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34447,C1974,SHORT JEANS BASIC - BRS1828,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34448,C1974,SHORT JEANS BASIC - BRS1828,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,1.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34449,C1974,SHORT JEANS BASIC - BRS1828,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,2.0,,,0.0
BIOTIPO,BIOTIPO,Geral,34450,C1974,SHORT JEANS BASIC - BRS1828,SHORTS JEANS,VESTUARIO,CASUAL,VERAO - 2020,,3.0,,,0.0
BIOTIPO,BIOTIPO,Geral,20937,C1691,CALCA JEANS BIG DESTROY - BRS1635,CALCA JEANS,VESTUARIO,CASUAL,INVERNO - 2019,,5.0,,,0.0
BIOTIPO,BIOTIPO,Geral,3933,C170,CALÇA JEANS SKN 20200 - BRS0847,CALCA JEANS,VESTUARIO,BASICO,VERAO - 2018,,1.0,,,0.0
BRAS,BRAS,Geral,28571,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,VERAO - 2020,0.0,12.0,2020-05-09,0.022222222222222223,540.0
BRAS,BRAS,Geral,27348,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,16.0,2020-05-19,0.022222222222222223,720.0
BRAS,BRAS,Geral,27347,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,29.0,2020-05-26,0.022222222222222223,1305.0
BRAS,BRAS,Geral,27346,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,24.0,2020-05-20,0.022222222222222223,1080.0
BRAS,BRAS,Geral,2725,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,25.0,2020-05-14,0.011111111111111112,2250.0
BRAS,BRAS,Geral,27173,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,INVERNO - 2019,0.0,4.0,2020-05-15,0.011111111111111112,360.0
BRAS,BRAS,Geral,31079,C1979,CAMISETA ARCO IRIS - BRS1833,CAMISETA MC,VESTUARIO,BASICO,VERAO - 2020,,1.0,2020-04-29,0.011111111111111112,90.0
BRAS,BRAS,Geral,31068,C1978,CAMISETA MISS DIOR - BRS1832,CAMISETA MC,VESTUARIO,BASICO,VERAO - 2020,,11.0,2020-04-29,0.011111111111111112,990.0
BRAS,BRAS,Geral,28931,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,10.0,2020-05-08,0.011111111111111112,900.0
BRAS,BRAS,Geral,28570,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,VERAO - 2020,0.0,14.0,2020-05-08,0.011111111111111112,1260.0
BRAS,BRAS,Geral,2729,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,CONTINUO,0.0,15.0,,,0.0
BRAS,BRAS,Geral,26396,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,VERAO - 2019,0.0,11.0,,,0.0
BRAS,BRAS,Geral,23071,C1819,JAQUETA JEANS MAXI DESTROY - BRS1712,JAQUETA,VESTUARIO,JOVEM,INVERNO - 2019,,1.0,,,0.0
BRAS,BRAS,Geral,23072,C1819,JAQUETA JEANS MAXI DESTROY - BRS1712,JAQUETA,VESTUARIO,JOVEM,INVERNO - 2019,,4.0,,,0.0
BRAS,BRAS,Geral,23073,C1819,JAQUETA JEANS MAXI DESTROY - BRS1712,JAQUETA,VESTUARIO,JOVEM,INVERNO - 2019,,3.0,,,0.0
BRAS,BRAS,Geral,23074,C1819,JAQUETA JEANS MAXI DESTROY - BRS1712,JAQUETA,VESTUARIO,JOVEM,INVERNO - 2019,,1.0,,,0.0
BRAS,BRAS,Geral,23089,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,INVERNO - 2019,0.0,1.0,,,0.0
BRAS,BRAS,Geral,23094,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,INVERNO - 2019,0.0,4.0,,,0.0
BRAS,BRAS,Geral,23099,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,INVERNO - 2019,0.0,2.0,,,0.0
BRAS,BRAS,Geral,23329,01.15.112,VESTIDO INN GEO-BRS0584,VESTIDO CURTO,VESTUARIO,INDEFINIDA,VERAO - 2016,71.99,1.0,,,0.0
BRAS,BRAS,Geral,23332,01.15.113,VESTIDO INN RB-BRS0585,VESTIDO CURTO,VESTUARIO,WORK,VERAO - 2016,71.99,2.0,,,0.0
BRAS,BRAS,Geral,24923,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,VERAO - 2019,0.0,5.0,,,0.0
BRAS,BRAS,Geral,24927,01.44.9,BLAZER CORTE LASER - BRS0714,BLAZER,VESTUARIO,CASUAL,VERAO - 2019,0.0,2.0,,,0.0
BRAS,BRAS,Geral,24957,01.82.15,CROPPED RENDA ILHOS-BRS0573,CROPPED,VESTUARIO,INDEFINIDA,VERAO - 2016,20.0,1.0,,,0.0
BRAS,BRAS,Geral,14558,01.53.118,CAMISETA ESTRELA - BRS0719,CAMISETA MC,VESTUARIO,JOVEM,VERAO - 2017,0.0,4.0,,,0.0
BRAS,BRAS,Geral,13195,01.16.135,REGATA POA HL-BRS0628,REGATA FINA,VESTUARIO,CASUAL,VERAO - 2016,21.0,2.0,,,0.0
BRAS,BRAS,Geral,13858,C86,COLETE MATELASSE ANANY - BRS0801,COLETE,VESTUARIO,INDEFINIDA,INVERNO - 2017,,3.0,,,0.0
BRAS,BRAS,Geral,31797,C1148,VESTIDO ALÇA LISTRADO - BRS1415,VESTIDO CURTO,VESTUARIO,JOVEM,VERAO - 2019,,1.0,,,0.0
BRAS,BRAS,Geral,31866,C1796,ECHARPE FLORAL - BRS1699,ECHARPE,VESTUARIO,CASUAL,INVERNO - 2019,,7.0,,,0.0
BRAS,BRAS,Geral,31867,C1797,ECHARPE ONÇA - BRS1700,ECHARPE,VESTUARIO,CASUAL,INVERNO - 2019,,7.0,,,0.0
BRAS,BRAS,Geral,31868,C1798,ECHARPE GROSSO - BRS1701,ECHARPE,VESTUARIO,CASUAL,INVERNO - 2019,,3.0,,,0.0
BRAS,BRAS,Geral,34780,C1888,ECHARPE ONCA ESCURO - BRS1769,ECHARPE,VESTUARIO,BASICO,INVERNO - 2019,,28.0,,,0.0
BRAS,BRAS,Geral,34781,C1889,ECHARPE CRAQUELADO - BRS1770,ECHARPE,VESTUARIO,BASICO,INVERNO - 2019,,15.0,,,0.0
BRAS,BRAS,Geral,34788,C1103,CAMISETA RANÇO - BRS1385,CAMISETA MC,VESTUARIO,JOVEM,VERAO - 2019,,1.0,,,0.0
