alert_date,product_id,category,regime,supplier,coverage_days,quantity,urgency,unit_cost,total_cost,substitutes_count,product_name,product_code,has_pending_order,pending_order_date,pending_expected_date,days_until_expected_arrival,risk_score
2020-04-03,15451,UNDERWARE,commodity,FEMINIS,18.0,96,MEDIUM,0.0,0.0,0,CAL BOMBOM RENDA - C116,C1808,True,2020-04-03,2020-04-28,25,HIGH
2020-04-03,21984,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-04-03,2020-05-03,30,LOW
2020-04-05,16284,UNDERWARE,commodity,TRIFIL,22.0,84,MEDIUM,0.0,0.0,5,CALCINHA TRIFIL PROMO - TRF0001,C767,True,2020-04-05,2020-04-25,20,MEDIUM
2020-04-06,18012,FITNESS,commodity,FOREVER FITNESS,29.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-04-06,2020-05-06,30,HIGH
2020-04-08,21101,FITNESS,commodity,FOREVER FITNESS,22.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-04-08,2020-05-08,30,HIGH
2020-04-11,21102,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,5,TOP ESTAMPADO BASICO - 226,C1924,True,2020-04-11,2020-05-11,30,LOW
2020-04-24,18195,UNDERWARE,commodity,JESCRI,26.0,84,MEDIUM,0.0,0.0,0,CALCA ALTA RENDA - JE0001,C1911,True,2020-04-24,2020-05-29,35,HIGH
2020-04-24,21980,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-04-24,2020-05-24,30,HIGH
2020-04-27,18008,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-04-27,2020-05-27,30,LOW
2020-05-02,11322,UNDERWARE,commodity,CLASS,19.0,96,MEDIUM,13.14,1261.44,5,SOT BS RENDA LT/DRAP-401004,01.70.07,True,2020-05-02,2020-05-22,20,HIGH
2020-05-04,21984,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-05-04,2020-06-03,30,LOW
2020-05-05,18205,UNDERWARE,commodity,JESCRI,24.0,84,MEDIUM,0.0,0.0,0,CALCINHA BIQUINI RENDA - JE0002,C1912,True,2020-05-05,2020-06-09,35,HIGH
2020-05-06,18012,FITNESS,commodity,FOREVER FITNESS,28.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-05-06,2020-06-05,30,HIGH
2020-05-08,21101,FITNESS,commodity,FOREVER FITNESS,22.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-05-08,2020-06-07,30,HIGH
2020-05-10,22949,UNDERWARE,commodity,FEMINIS,30.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-05-10,2020-06-04,25,LOW
2020-05-12,21102,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,5,TOP ESTAMPADO BASICO - 226,C1924,True,2020-05-12,2020-06-11,30,LOW
2020-05-22,21990,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-05-22,2020-06-21,30,LOW
2020-05-24,11322,UNDERWARE,commodity,CLASS,18.0,96,MEDIUM,13.14,1261.44,5,SOT BS RENDA LT/DRAP-401004,01.70.07,True,2020-05-24,2020-06-13,20,HIGH
2020-05-26,21980,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-05-26,2020-06-25,30,HIGH
2020-05-29,21976,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-05-29,2020-06-28,30,HIGH
2020-05-31,14688,UNDERWARE,commodity,LUPO,30.0,84,MEDIUM,0.0,0.0,3,KIT MEIA LUPO- 3325,01.07.30,True,2020-05-31,2020-06-30,30,LOW
2020-05-31,21092,FITNESS,commodity,FOREVER FITNESS,23.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-05-31,2020-06-30,30,HIGH
2020-06-04,14473,UNDERWARE,commodity,VI LINGERIE,30.0,84,MEDIUM,0.0,0.0,5,SOUTIEN BASE - 110510,01.01.103,True,2020-06-04,2020-06-24,20,LOW
2020-06-04,22949,UNDERWARE,commodity,FEMINIS,30.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-06-04,2020-06-29,25,LOW
2020-06-08,32206,UNDERWARE,commodity,TETRA LINGERIE,30.0,84,MEDIUM,0.0,0.0,5,SOUTIEN REFORCADO RENDA - 1010-1,C1984,True,2020-06-08,2020-07-13,35,LOW
2020-06-10,18205,UNDERWARE,commodity,JESCRI,24.0,84,MEDIUM,0.0,0.0,0,CALCINHA BIQUINI RENDA - JE0002,C1912,True,2020-06-10,2020-07-15,35,HIGH
2020-06-19,21089,FITNESS,commodity,FOREVER FITNESS,22.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-06-19,2020-07-19,30,HIGH
2020-06-20,8846,UNDERWARE,commodity,TRIFIL,30.0,84,MEDIUM,14.51,1218.84,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2020-06-20,2020-07-10,20,LOW
2020-06-20,17995,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-06-20,2020-07-20,30,LOW
2020-06-21,21990,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-06-21,2020-07-21,30,LOW
2020-06-24,14473,UNDERWARE,commodity,VI LINGERIE,29.0,84,MEDIUM,0.0,0.0,5,SOUTIEN BASE - 110510,01.01.103,True,2020-06-24,2020-07-14,20,LOW
2020-06-28,21976,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-06-28,2020-07-28,30,HIGH
2020-07-02,21092,FITNESS,commodity,FOREVER FITNESS,23.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-07-02,2020-08-01,30,HIGH
2020-07-03,14688,UNDERWARE,commodity,LUPO,29.0,84,MEDIUM,0.0,0.0,3,KIT MEIA LUPO- 3325,01.07.30,True,2020-07-03,2020-08-02,30,HIGH
2020-07-10,8846,UNDERWARE,commodity,TRIFIL,30.0,84,MEDIUM,14.51,1218.84,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2020-07-10,2020-07-30,20,LOW
2020-07-13,32206,UNDERWARE,commodity,TETRA LINGERIE,28.0,84,MEDIUM,0.0,0.0,5,SOUTIEN REFORCADO RENDA - 1010-1,C1984,True,2020-07-13,2020-08-17,35,HIGH
2020-07-19,14475,UNDERWARE,commodity,VI LINGERIE,30.0,84,MEDIUM,0.0,0.0,5,SOUTIEN BASE - 110510,01.01.103,True,2020-07-19,2020-08-08,20,LOW
2020-07-20,17995,FITNESS,commodity,FOREVER FITNESS,29.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-07-20,2020-08-19,30,HIGH
2020-07-20,21089,FITNESS,commodity,FOREVER FITNESS,22.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-07-20,2020-08-19,30,HIGH
2020-07-26,18000,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-07-26,2020-08-25,30,LOW
2020-08-01,21994,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-08-01,2020-08-31,30,HIGH
2020-08-03,21084,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-08-03,2020-09-02,30,LOW
2020-08-08,14475,UNDERWARE,commodity,VI LINGERIE,29.0,84,MEDIUM,0.0,0.0,5,SOUTIEN BASE - 110510,01.01.103,True,2020-08-08,2020-08-28,20,LOW
2020-08-22,22948,UNDERWARE,commodity,FEMINIS,30.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-08-22,2020-09-16,25,LOW
2020-08-26,18000,FITNESS,commodity,FOREVER FITNESS,29.0,84,MEDIUM,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2020-08-26,2020-09-25,30,HIGH
2020-08-28,21088,FITNESS,commodity,FOREVER FITNESS,22.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-08-28,2020-09-27,30,HIGH
2020-08-31,21994,FITNESS,commodity,FOREVER FITNESS,18.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-08-31,2020-09-30,30,HIGH
2020-09-02,21084,FITNESS,commodity,FOREVER FITNESS,30.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-09-02,2020-10-02,30,LOW
2020-09-16,16283,UNDERWARE,commodity,TRIFIL,30.0,84,MEDIUM,0.0,0.0,5,CALCINHA TRIFIL PROMO - TRF0001,C767,True,2020-09-16,2020-10-06,20,LOW
2020-09-16,22948,UNDERWARE,commodity,FEMINIS,29.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-09-16,2020-10-11,25,MEDIUM
2020-09-25,1717,EROTICA,commodity,SEX SHOP,15.0,96,MEDIUM,3.0,288.0,0,DADO - SS0010,01.36.11,True,2020-09-25,2020-10-30,35,HIGH
2020-09-28,21088,FITNESS,commodity,FOREVER FITNESS,21.0,84,MEDIUM,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2020-09-28,2020-10-28,30,HIGH
2020-10-03,21977,FITNESS,commodity,FOREVER FITNESS,19.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-10-03,2020-11-02,30,HIGH
2020-10-06,16283,UNDERWARE,commodity,TRIFIL,29.0,84,MEDIUM,0.0,0.0,5,CALCINHA TRIFIL PROMO - TRF0001,C767,True,2020-10-06,2020-10-26,20,LOW
2020-10-17,22951,UNDERWARE,commodity,FEMINIS,30.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-10-17,2020-11-11,25,LOW
2020-10-30,1717,EROTICA,commodity,SEX SHOP,15.0,96,MEDIUM,3.0,288.0,0,DADO - SS0010,01.36.11,True,2020-10-30,2020-12-04,35,HIGH
2020-11-02,21977,FITNESS,commodity,FOREVER FITNESS,18.0,96,MEDIUM,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2020-11-02,2020-12-02,30,HIGH
2020-11-12,22951,UNDERWARE,commodity,FEMINIS,30.0,84,MEDIUM,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2020-11-12,2020-12-07,25,LOW
2019-12-03,33945,MODA PRAIA,seasonal,HERMES BALI,39.0,168,LOW,0.0,0.0,0,CALCA ASA DELTA - HB1908,C2469,True,2019-12-03,2020-01-07,35,LOW
2019-12-14,11296,MODA PRAIA,seasonal,CLASS,52.0,156,LOW,0.0,0.0,5,CALCA FIO AMAR COR LISA - 705B0394,01.19.121,True,2019-12-14,2020-01-03,20,LOW
2020-01-03,11296,MODA PRAIA,seasonal,CLASS,51.0,156,LOW,0.0,0.0,5,CALCA FIO AMAR COR LISA - 705B0394,01.19.121,True,2020-01-03,2020-01-23,20,LOW
2020-01-07,33945,MODA PRAIA,seasonal,HERMES BALI,39.0,168,LOW,0.0,0.0,0,CALCA ASA DELTA - HB1908,C2469,True,2020-01-07,2020-02-11,35,LOW
2020-01-17,17974,MODA PRAIA,seasonal,RIVANNA,39.0,168,LOW,0.0,0.0,0,MAIO ENGANA CROCHE - 2108,C164,True,2020-01-17,2020-02-11,25,LOW
2020-01-29,6545,LINHA NOITE,seasonal,LU MODAS,60.0,144,LOW,19.8,2851.2,5,CAMISOLA RENDA - ELLEN,01.13.29,True,2020-01-29,2020-02-18,20,LOW
2020-02-13,17974,MODA PRAIA,seasonal,RIVANNA,38.0,168,LOW,0.0,0.0,0,MAIO ENGANA CROCHE - 2108,C164,True,2020-02-13,2020-03-09,25,LOW
2020-02-18,6545,LINHA NOITE,seasonal,LU MODAS,59.0,144,LOW,19.8,2851.2,5,CAMISOLA RENDA - ELLEN,01.13.29,True,2020-02-18,2020-03-09,20,LOW
2019-12-01,9055,UNDERWARE,commodity,TRIFIL,8.0,108,HIGH,14.51,1567.08,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2019-12-01,2019-12-21,20,HIGH
2019-12-01,15068,UNDERWARE,commodity,FEMINIS,8.0,108,HIGH,0.0,0.0,0,SOT PU MEIA RENDA - S109,C1805,True,2019-12-01,2019-12-26,25,HIGH
2019-12-02,824,UNDERWARE,commodity,ESBELT,9.0,96,HIGH,36.5,3504.0,5,CINTA ESBELT EM COTTON - 01.404,01.06.03,True,2019-12-02,2020-01-01,30,HIGH
2019-12-02,23070,UNDERWARE,commodity,ZEE RUCCI,14.0,96,HIGH,0.0,0.0,5,SOUTIEN BOJO DAILY PLUS - ZR0047,C465,True,2019-12-02,2019-12-22,20,HIGH
2019-12-02,26364,MODA PRAIA,commodity,CLASS,9.0,96,HIGH,0.0,0.0,0,TOP CORTININHA PADRAO EST - 704B6033,C946,True,2019-12-02,2019-12-22,20,HIGH
2019-12-02,26372,MODA PRAIA,commodity,CLASS,13.0,96,HIGH,0.0,0.0,0,TOP CROPET BASICO - 704B6025,C950,True,2019-12-02,2019-12-22,20,HIGH
2019-12-02,29045,UNDERWARE,commodity,FINA ESTAMPA,8.0,108,HIGH,0.0,0.0,5,CALCINHA BIQUINI - 944,C1880,True,2019-12-02,2020-01-06,35,HIGH
2019-12-03,34539,LINHA NOITE,seasonal,REISUL,8.0,192,HIGH,0.0,0.0,5,SHORT DOLL CAM UNICORNIO - RS076,C2291,True,2019-12-03,2020-01-07,35,HIGH
2019-12-04,7376,UNDERWARE,commodity,ZEE RUCCI,12.0,96,HIGH,5.7,547.2,5,TANGA LASER-ZR0015,01.59.22,True,2019-12-04,2019-12-24,20,HIGH
2019-12-04,16175,MODA PRAIA,commodity,RIVANNA,8.0,108,HIGH,0.0,0.0,0,CALCA RIPPLE DUPLA FACE - 2162C,C1028,True,2019-12-04,2019-12-29,25,HIGH
2019-12-05,2,UNDERWARE,commodity,TRIFIL,13.0,96,HIGH,14.51,1392.96,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2019-12-05,2019-12-25,20,HIGH
2019-12-05,5417,MODA PRAIA,commodity,RIVANNA,9.0,96,HIGH,20.93,2009.28,5,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-05,2019-12-30,25,HIGH
2019-12-06,21078,FITNESS,commodity,FOREVER FITNESS,14.0,96,HIGH,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2019-12-06,2020-01-05,30,HIGH
2019-12-07,26751,MODA PRAIA,commodity,CLASS,8.0,108,HIGH,0.0,0.0,0,TOP PU BOLHA EST - AR4517E,01.18.123,True,2019-12-07,2019-12-27,20,HIGH
2019-12-08,3736,MODA PRAIA,seasonal,RIVANNA,12.0,192,HIGH,18.83,3615.36,0,CALCA FD BABADO - 1747,01.19.70,True,2019-12-08,2020-01-02,25,HIGH
2019-12-08,14849,MODA PRAIA,commodity,CLASS,8.0,108,HIGH,13.16,1421.28,0,CALCA BOMBOM LISA - 705B0619,01.19.92,True,2019-12-08,2019-12-28,20,HIGH
2019-12-08,16129,MODA PRAIA,commodity,RIVANNA,9.0,96,HIGH,20.93,2009.28,0,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-08,2020-01-02,25,HIGH
2019-12-08,19217,UNDERWARE,commodity,ZEE RUCCI,10.0,96,HIGH,10.47,1005.12,5,SOUTIEN BOJO DAILY -ZR0008,01.70.19,True,2019-12-08,2019-12-28,20,HIGH
2019-12-08,21082,FITNESS,commodity,FOREVER FITNESS,11.0,96,HIGH,0.0,0.0,0,TOP ESTAMPADO BASICO - 226,C1924,True,2019-12-08,2020-01-07,30,HIGH
2019-12-08,34046,UNDERWARE,commodity,DIVA DONNA,9.0,96,HIGH,0.0,0.0,0,CALCINHA LATEREAL DUPLA - 5382,C2304,True,2019-12-08,2019-12-28,20,HIGH
2019-12-09,14469,UNDERWARE,commodity,VI LINGERIE,10.0,96,HIGH,0.0,0.0,5,SOUTIEN BASE - 110510,01.01.103,True,2019-12-09,2019-12-29,20,HIGH
2019-12-09,15276,UNDERWARE,commodity,ZEE RUCCI,8.0,108,HIGH,0.0,0.0,0,CALCINHA RENDA EMPINA - ZR0071,C2138,True,2019-12-09,2019-12-29,20,HIGH
2019-12-10,16056,MODA PRAIA,seasonal,CLASS,8.0,192,HIGH,0.0,0.0,0,CALCA BIQ FRUFRU - 705B0402,C177,True,2019-12-10,2019-12-30,20,HIGH
2019-12-10,25116,UNDERWARE,commodity,CLASS,9.0,96,HIGH,12.08,1159.68,5,SOT BS FULL RENDA - 402368,01.01.23,True,2019-12-10,2019-12-30,20,HIGH
2019-12-11,12771,MODA PRAIA,commodity,CLASS,12.0,96,HIGH,0.0,0.0,5,TOP DRAPEADO LISO - 704B6005,C191,True,2019-12-11,2019-12-31,20,HIGH
2019-12-11,25120,UNDERWARE,commodity,TRIFIL,8.0,108,HIGH,5.93,640.44,0,FAIXA CANELADA -C03798,01.01.15,True,2019-12-11,2019-12-31,20,HIGH
2019-12-12,6526,UNDERWARE,commodity,TRIFIL,8.0,108,HIGH,1.21,130.68,0,MEIA SOQ. CLASSICA FIO 20 - W06126,01.04.08,True,2019-12-12,2020-01-01,20,HIGH
2019-12-12,19270,UNDERWARE,commodity,FEMINIS,8.0,108,HIGH,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2019-12-12,2020-01-06,25,HIGH
2019-12-13,2086,UNDERWARE,commodity,MASH,10.0,96,HIGH,7.88,756.48,5,CUECA BOXER MASH - 170.26,02.02.05,True,2019-12-13,2020-01-12,30,HIGH
2019-12-13,20295,UNDERWARE,commodity,JESCRI,10.0,96,HIGH,0.0,0.0,0,CALCINHA FIO RENDA - JE0003,C1913,True,2019-12-13,2020-01-17,35,HIGH
2019-12-13,31027,UNDERWARE,commodity,VI LINGERIE,11.0,96,HIGH,0.0,0.0,5,SOUTIEN SUSTENTAÇÃO S/ BOJO- 311324,C198,True,2019-12-13,2020-01-02,20,HIGH
2019-12-15,4940,EROTICA,commodity,PIMENTA QUENTE,11.0,96,HIGH,20.0,1920.0,0,PQ MAMAE NOEL - 2804,01.27.50,True,2019-12-15,2020-01-19,35,HIGH
2019-12-15,26895,UNDERWARE,commodity,VI LINGERIE,11.0,96,HIGH,4.22,405.12,5,FIO DUPLO - 120184,01.02.03,True,2019-12-15,2020-01-04,20,HIGH
2019-12-16,15071,UNDERWARE,commodity,FEMINIS,10.0,96,HIGH,0.0,0.0,0,SOT PU MEIA RENDA - S109,C1805,True,2019-12-16,2020-01-10,25,HIGH
2019-12-16,19267,UNDERWARE,commodity,FEMINIS,9.0,96,HIGH,0.0,0.0,5,CAL STRING RENDA - C109,C1806,True,2019-12-16,2020-01-10,25,HIGH
2019-12-17,18212,UNDERWARE,commodity,JESCRI,13.0,96,HIGH,0.0,0.0,0,CALCINHA FIO RENDA - JE0003,C1913,True,2019-12-17,2020-01-21,35,HIGH
2019-12-19,17986,FITNESS,commodity,FOREVER FITNESS,11.0,96,HIGH,0.0,0.0,0,CALCA BASICA ESTAMPADA - 75,C40,True,2019-12-19,2020-01-18,30,HIGH
2019-12-19,21923,MODA PRAIA,commodity,LAMAR,10.0,96,HIGH,0.0,0.0,5,SUNGA ADULTO LISA - LM0130,C1013,True,2019-12-19,2020-01-23,35,HIGH
2019-12-20,29977,UNDERWARE,commodity,LUPO,10.0,96,HIGH,5.7,547.2,5,MEIA CALÇA NEWS FIO 15 -5680,01.04.10,True,2019-12-20,2020-01-19,30,HIGH
2019-12-21,18211,UNDERWARE,commodity,JESCRI,12.0,96,HIGH,0.0,0.0,0,CALCINHA FIO RENDA - JE0003,C1913,True,2019-12-21,2020-01-25,35,HIGH
2019-12-22,4354,MODA PRAIA,commodity,RIVANNA,13.0,96,HIGH,20.93,2009.28,5,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-22,2020-01-16,25,HIGH
2019-12-22,8970,UNDERWARE,commodity,VI LINGERIE,10.0,96,HIGH,19.89,1909.44,5,SOUTIEN BOJO D RENDA - 210410,01.70.13,True,2019-12-22,2020-01-11,20,HIGH
2019-12-22,9055,UNDERWARE,commodity,TRIFIL,8.0,108,HIGH,14.51,1567.08,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2019-12-22,2020-01-11,20,HIGH
2019-12-22,23070,UNDERWARE,commodity,ZEE RUCCI,13.0,96,HIGH,0.0,0.0,5,SOUTIEN BOJO DAILY PLUS - ZR0047,C465,True,2019-12-22,2020-01-11,20,HIGH
2019-12-22,26364,MODA PRAIA,commodity,CLASS,9.0,96,HIGH,0.0,0.0,0,TOP CORTININHA PADRAO EST - 704B6033,C946,True,2019-12-22,2020-01-11,20,HIGH
2019-12-23,19290,UNDERWARE,commodity,FEMINIS,8.0,108,HIGH,0.0,0.0,5,SOT BS FULL RENDA - S118,C1803,True,2019-12-23,2020-01-17,25,HIGH
2019-12-23,21964,FITNESS,commodity,FOREVER FITNESS,9.0,96,HIGH,0.0,0.0,0,BERMUDA MEIA COXA ESTAMPADA - F201,C669,True,2019-12-23,2020-01-22,30,HIGH
2019-12-23,26761,MODA PRAIA,commodity,CLASS,8.0,108,HIGH,0.0,0.0,0,TOP PU BOLHA EST - AR4517E,01.18.123,True,2019-12-23,2020-01-12,20,HIGH
2019-12-24,26372,MODA PRAIA,commodity,CLASS,13.0,96,HIGH,0.0,0.0,0,TOP CROPET BASICO - 704B6025,C950,True,2019-12-24,2020-01-13,20,HIGH
2019-12-25,2,UNDERWARE,commodity,TRIFIL,13.0,96,HIGH,14.51,1392.96,5,SUTIA BOJO DAILY -C04935,01.01.16,True,2019-12-25,2020-01-14,20,HIGH
2019-12-25,7376,UNDERWARE,commodity,ZEE RUCCI,11.0,96,HIGH,5.7,547.2,5,TANGA LASER-ZR0015,01.59.22,True,2019-12-25,2020-01-14,20,HIGH
2019-12-25,11295,MODA PRAIA,seasonal,CLASS,8.0,192,HIGH,0.0,0.0,5,CALCA FIO AMAR COR LISA - 705B0394,01.19.121,True,2019-12-25,2020-01-14,20,HIGH
2019-12-25,12776,MODA PRAIA,commodity,CLASS,14.0,96,HIGH,0.0,0.0,5,TOP DRAPEADO LISO - 704B6005,C191,True,2019-12-25,2020-01-14,20,HIGH
2019-12-25,15448,UNDERWARE,commodity,FEMINIS,9.0,96,HIGH,0.0,0.0,0,CAL BOMBOM RENDA - C116,C1808,True,2019-12-25,2020-01-19,25,HIGH
2019-12-26,3037,UNDERWARE,commodity,CLASS,8.0,108,HIGH,5.95,642.6,0,CAL BIQ RENDA - 502368,01.01.24,True,2019-12-26,2020-01-15,20,HIGH
2019-12-26,7639,MODA PRAIA,seasonal,RIVANNA,11.0,192,HIGH,0.0,0.0,0,CALCA BIQ CORACAO - 1854,01.19.89,True,2019-12-26,2020-01-20,25,HIGH
2019-12-26,15068,UNDERWARE,commodity,FEMINIS,8.0,108,HIGH,0.0,0.0,0,SOT PU MEIA RENDA - S109,C1805,True,2019-12-26,2020-01-20,25,HIGH
2019-12-27,15312,UNDERWARE,commodity,ZEE RUCCI,9.0,96,HIGH,0.0,0.0,5,CALCINHA JACKARD RENDA - ZR0065,C1729,True,2019-12-27,2020-01-16,20,HIGH
2019-12-28,2893,UNDERWARE,commodity,CLASS,8.0,108,HIGH,16.43,1774.44,5,SOT SILICONE COSTAS-401503,01.01.79,True,2019-12-28,2020-01-17,20,HIGH
2019-12-28,26751,MODA PRAIA,commodity,CLASS,8.0,108,HIGH,0.0,0.0,0,TOP PU BOLHA EST - AR4517E,01.18.123,True,2019-12-28,2020-01-17,20,HIGH
2019-12-28,34046,UNDERWARE,commodity,DIVA DONNA,9.0,96,HIGH,0.0,0.0,0,CALCINHA LATEREAL DUPLA - 5382,C2304,True,2019-12-28,2020-01-17,20,HIGH
2019-12-29,11646,MODA PRAIA,commodity,RIVANNA,8.0,108,HIGH,0.0,0.0,5,CALCA SHORT ALTO - 1702,01.19.110,True,2019-12-29,2020-01-23,25,HIGH
2019-12-29,16175,MODA PRAIA,commodity,RIVANNA,8.0,108,HIGH,0.0,0.0,0,CALCA RIPPLE DUPLA FACE - 2162C,C1028,True,2019-12-29,2020-01-23,25,HIGH
2019-12-29,19217,UNDERWARE,commodity,ZEE RUCCI,10.0,96,HIGH,10.47,1005.12,5,SOUTIEN BOJO DAILY -ZR0008,01.70.19,True,2019-12-29,2020-01-18,20,HIGH
2019-12-29,19286,UNDERWARE,commodity,FEMINIS,14.0,96,HIGH,0.0,0.0,5,CAL FD RENDA - C122,C1807,True,2019-12-29,2020-01-23,25,HIGH
2019-12-29,26766,MODA PRAIA,commodity,CLASS,11.0,96,HIGH,0.0,0.0,0,CALCA BOMBOM EST - 705B0619,01.19.117,True,2019-12-29,2020-01-18,20,HIGH
2019-12-29,29040,UNDERWARE,commodity,FINA ESTAMPA,8.0,108,HIGH,0.0,0.0,5,CALCINHA BIQUINI - 944,C1880,True,2019-12-29,2020-02-02,35,HIGH
2019-12-29,35168,MODA PRAIA,seasonal,CLASS,11.0,192,HIGH,0.0,0.0,0,CALCA FIO AMAR COR EST - ARC4062E,C184,True,2019-12-29,2020-01-18,20,HIGH
2019-12-30,14849,MODA PRAIA,commodity,CLASS,8.0,108,HIGH,13.16,1421.28,0,CALCA BOMBOM LISA - 705B0619,01.19.92,True,2019-12-30,2020-01-19,20,HIGH
2019-12-30,15276,UNDERWARE,commodity,ZEE RUCCI,8.0,108,HIGH,0.0,0.0,0,CALCINHA RENDA EMPINA - ZR0071,C2138,True,2019-12-30,2020-01-19,20,HIGH
2019-12-30,16056,MODA PRAIA,seasonal,CLASS,8.0,192,HIGH,0.0,0.0,0,CALCA BIQ FRUFRU - 705B0402,C177,True,2019-12-30,2020-01-19,20,HIGH
2019-12-30,25116,UNDERWARE,commodity,CLASS,9.0,96,HIGH,12.08,1159.68,5,SOT BS FULL RENDA - 402368,01.01.23,True,2019-12-30,2020-01-19,20,HIGH
2019-12-31,5417,MODA PRAIA,commodity,RIVANNA,8.0,108,HIGH,20.93,2260.44,5,CALCA BOMBOM ALTA - 1709,01.19.72,True,2019-12-31,2020-01-25,25,HIGH
2019-12-31,12771,MODA PRAIA,commodity,CLASS,11.0,96,HIGH,0.0,0.0,5,TOP DRAPEADO LISO - 704B6005,C191,True,2019-12-31,2020-01-20,20,HIGH
2019-12-31,25120,UNDERWARE,commodity,TRIFIL,8.0,108,HIGH,5.93,640.44,0,FAIXA CANELADA -C03798,01.01.15,True,2019-12-31,2020-01-20,20,HIGH
