product_id,category,regime,stock_qty,days_without_sale,suggested_discount,last_sale_date
15299,UNDERWARE,commodity,4,206,30%,2020-01-22
16981,UNDERWARE,commodity,5,237,30%,2020-01-22
18208,UNDERWARE,commodity,6,142,20%,2020-06-10
18234,VESTUARIO,fashion,2,95,20%,2020-01-22
18346,VESTUARIO,fashion,1,307,30%,2020-01-22
19324,MODA PRAIA,commodity,1,307,30%,2020-01-22
20091,VESTUARIO,fashion,1,283,30%,2020-01-22
21854,MODA PRAIA,commodity,1,66,10%,2020-01-22
26329,UNDERWARE,commodity,1,90,20%,2020-01-22
30604,UNDERWARE,commodity,1,172,20%,2020-06-05
31175,MODA PRAIA,commodity,1,153,20%,2020-01-22
31775,BIJU / JOIAS,fashion,2,182,30%,2020-01-22
31793,BIJU / JOIAS,fashion,1,213,30%,2020-04-03
33799,VESTUARIO,fashion,1,121,20%,2020-01-22
34528,LINHA NOITE,seasonal,2,83,10%,2020-01-22
1586,UNDERWARE,commodity,1,217,30%,2020-01-23
1623,UNDERWARE,commodity,1,125,20%,2020-07-22
8159,MODA PRAIA,commodity,1,191,30%,2020-01-23
8302,UNDERWARE,commodity,2,247,30%,2020-01-23
15310,UNDERWARE,commodity,3,114,20%,2020-08-02
15408,MODA PRAIA,commodity,1,169,20%,2020-01-23
17096,VESTUARIO,fashion,1,94,20%,2020-01-23
21298,VESTUARIO,fashion,1,98,20%,2020-01-23
23132,VESTUARIO,fashion,1,234,30%,2020-01-23
25808,LINHA NOITE,seasonal,4,174,20%,2020-06-03
28196,VESTUARIO,fashion,1,102,20%,2020-01-23
30148,VESTUARIO,fashion,1,79,10%,2020-01-23
31813,BIJU / JOIAS,fashion,2,114,20%,2020-01-23
31895,LINHA NOITE,seasonal,1,102,20%,2020-01-23
6107,UNDERWARE,commodity,4,180,30%,2020-01-24
14837,UNDERWARE,commodity,1,89,10%,2020-01-24
15258,MODA PRAIA,commodity,3,187,30%,2020-01-24
20377,VESTUARIO,fashion,1,61,10%,2020-01-24
20915,VESTUARIO,fashion,1,282,30%,2020-01-24
22167,VESTUARIO,fashion,1,123,20%,2020-01-24
27793,LINHA NOITE,seasonal,2,154,20%,2020-01-24
33769,VESTUARIO,fashion,2,147,20%,2020-01-24
33928,VESTUARIO,fashion,1,206,30%,2020-01-24
35102,LINHA NOITE,seasonal,1,179,20%,2020-01-24
2085,UNDERWARE,commodity,2,62,10%,2020-01-25
7376,UNDERWARE,commodity,6,152,20%,2020-06-25
8785,UNDERWARE,commodity,1,99,20%,2020-01-25
12295,UNDERWARE,commodity,2,191,30%,2020-01-25
15027,EROTICA,commodity,1,168,20%,2020-01-25
21310,VESTUARIO,fashion,2,81,10%,2020-01-25
28599,VESTUARIO,fashion,1,125,20%,2020-01-25
31830,BIJU / JOIAS,fashion,1,304,30%,2020-01-25
33293,VESTUARIO,fashion,1,136,20%,2020-01-25
33872,ACESSORIOS,fashion,2,83,10%,2020-01-25
34504,VESTUARIO,fashion,1,304,30%,2020-01-25
34527,LINHA NOITE,seasonal,11,135,20%,2020-01-25
2725,VESTUARIO,commodity,1,83,10%,2020-01-26
13063,MODA PRAIA,commodity,4,129,20%,2020-04-19
14620,UNDERWARE,commodity,1,230,30%,2020-01-26
14932,UNDERWARE,commodity,5,235,30%,2020-04-03
16118,MODA PRAIA,commodity,8,90,20%,2020-01-26
16370,VESTUARIO,fashion,1,132,20%,2020-01-26
19328,MODA PRAIA,commodity,1,193,30%,2020-01-26
20248,UNDERWARE,commodity,1,122,20%,2020-01-26
20268,UNDERWARE,commodity,1,107,20%,2020-01-26
20386,VESTUARIO,fashion,2,245,30%,2020-01-26
20791,VESTUARIO,fashion,1,61,10%,2020-01-26
22016,BIJU / JOIAS,fashion,2,150,20%,2020-01-26
26341,UNDERWARE,commodity,1,82,10%,2020-01-26
33870,ACESSORIOS,fashion,1,155,20%,2020-04-07
35127,LINHA NOITE,commodity,2,101,20%,2020-01-26
35182,MODA PRAIA,commodity,27,162,20%,2020-01-26
209,EROTICA,commodity,1,85,10%,2020-01-27
841,UNDERWARE,commodity,7,181,30%,2020-01-27
5249,EROTICA,commodity,1,147,20%,2020-06-30
8740,UNDERWARE,commodity,1,90,20%,2020-01-27
14469,UNDERWARE,commodity,8,225,30%,2020-01-27
17986,FITNESS,commodity,9,114,20%,2020-04-03
18330,VESTUARIO,fashion,1,302,30%,2020-01-27
20073,VESTUARIO,fashion,1,105,20%,2020-01-27
20267,UNDERWARE,commodity,2,64,10%,2020-01-27
20426,VESTUARIO,fashion,1,70,10%,2020-01-27
21978,FITNESS,commodity,33,140,20%,2020-07-07
23051,UNDERWARE,commodity,1,98,20%,2020-01-27
24452,LINHA NOITE,seasonal,1,275,30%,2020-01-27
24817,UNDERWARE,commodity,2,102,20%,2020-01-27
26381,MODA PRAIA,commodity,3,91,20%,2020-01-27
31911,LINHA NOITE,seasonal,2,77,10%,2020-01-27
94,UNDERWARE,commodity,4,214,30%,2020-01-28
585,UNDERWARE,commodity,1,301,30%,2020-01-28
4458,UNDERWARE,commodity,3,102,20%,2020-01-28
6222,UNDERWARE,commodity,1,84,10%,2020-04-12
6357,UNDERWARE,commodity,1,102,20%,2020-04-07
8922,UNDERWARE,commodity,3,301,30%,2020-01-28
12302,MODA PRAIA,commodity,1,65,10%,2020-01-28
20279,UNDERWARE,commodity,1,133,20%,2020-01-28
20962,VESTUARIO,fashion,1,75,10%,2020-01-28
21268,VESTUARIO,fashion,1,73,10%,2020-01-28
26339,UNDERWARE,commodity,1,133,20%,2020-01-28
31926,BIJU / JOIAS,fashion,10,138,20%,2020-06-21
34530,LINHA NOITE,seasonal,10,248,30%,2020-01-28
35046,MODA PRAIA,commodity,3,155,20%,2020-01-28
35166,MODA PRAIA,seasonal,2,109,20%,2020-01-28
904,UNDERWARE,commodity,5,164,20%,2020-06-13
5587,MODA PRAIA,commodity,3,221,30%,2020-01-29
7378,UNDERWARE,commodity,2,300,30%,2020-01-29
8742,UNDERWARE,commodity,1,300,30%,2020-01-29
8919,UNDERWARE,commodity,1,88,10%,2020-01-29
15090,UNDERWARE,commodity,4,300,30%,2020-01-29
15279,UNDERWARE,commodity,5,109,20%,2020-01-29
16202,MODA PRAIA,commodity,4,275,30%,2020-01-29
16971,UNDERWARE,commodity,1,192,30%,2020-01-29
18008,FITNESS,commodity,33,114,20%,2020-01-29
18165,MODA PRAIA,commodity,2,147,20%,2020-01-29
18579,VESTUARIO,fashion,1,91,20%,2020-01-29
19293,UNDERWARE,commodity,14,300,30%,2020-01-29
21100,FITNESS,commodity,19,108,20%,2020-04-11
21133,VESTUARIO,fashion,1,61,10%,2020-01-29
22018,BIJU / JOIAS,fashion,1,64,10%,2020-01-29
30675,UNDERWARE,commodity,1,91,20%,2020-01-29
31908,LINHA NOITE,seasonal,2,146,20%,2020-01-29
31942,VESTUARIO,fashion,1,60,10%,2020-01-29
34556,UNDERWARE,commodity,1,107,20%,2020-01-29
276,UNDERWARE,commodity,2,262,30%,2020-01-30
3563,UNDERWARE,commodity,3,158,20%,2020-05-03
5841,UNDERWARE,commodity,2,179,20%,2020-05-29
15058,UNDERWARE,commodity,2,229,30%,2020-01-30
15294,UNDERWARE,commodity,1,75,10%,2020-01-30
15406,MODA PRAIA,commodity,1,121,20%,2020-01-30
19580,VESTUARIO,fashion,1,230,30%,2020-01-30
20250,UNDERWARE,commodity,1,105,20%,2020-01-30
28661,VESTUARIO,fashion,1,107,20%,2020-01-30
32870,VESTUARIO,fashion,1,90,20%,2020-01-30
33296,VESTUARIO,fashion,1,94,20%,2020-01-30
33970,VESTUARIO,fashion,1,139,20%,2020-01-30
35041,MODA PRAIA,commodity,2,299,30%,2020-01-30
35165,MODA PRAIA,seasonal,9,128,20%,2020-04-01
4836,EROTICA,commodity,1,148,20%,2020-05-18
14103,UNDERWARE,commodity,1,60,10%,2020-01-31
14479,UNDERWARE,commodity,3,108,20%,2020-07-30
14960,VESTUARIO,fashion,2,61,10%,2020-01-31
15452,UNDERWARE,commodity,8,172,20%,2020-01-31
15453,UNDERWARE,commodity,1,129,20%,2020-01-31
16121,MODA PRAIA,commodity,4,132,20%,2020-01-31
16154,MODA PRAIA,commodity,2,104,20%,2020-01-31
16207,MODA PRAIA,commodity,1,298,30%,2020-01-31
17179,VESTUARIO,fashion,1,160,20%,2020-01-31
18050,MODA PRAIA,seasonal,1,90,20%,2020-01-31
26761,MODA PRAIA,commodity,3,77,10%,2020-09-05
28722,UNDERWARE,commodity,8,162,20%,2020-06-15
29027,UNDERWARE,commodity,23,101,20%,2020-07-08
29070,UNDERWARE,commodity,2,114,20%,2020-04-25
31205,UNDERWARE,commodity,1,236,30%,2020-04-02
33268,VESTUARIO,fashion,1,172,20%,2020-01-31
33918,VESTUARIO,fashion,1,65,10%,2020-01-31
1027,UNDERWARE,commodity,1,60,10%,2020-02-01
1717,EROTICA,commodity,13,297,30%,2020-02-01
5641,UNDERWARE,commodity,2,246,30%,2020-02-01
8921,UNDERWARE,commodity,1,96,20%,2020-04-10
11787,UNDERWARE,commodity,1,128,20%,2020-04-28
15291,UNDERWARE,commodity,2,297,30%,2020-02-01
15304,UNDERWARE,commodity,1,190,30%,2020-02-01
16824,VESTUARIO,fashion,1,123,20%,2020-02-01
17877,VESTUARIO,fashion,1,186,30%,2020-02-01
19840,FITNESS,commodity,4,159,20%,2020-02-01
20875,LINHA NOITE,commodity,1,137,20%,2020-07-10
21923,MODA PRAIA,commodity,8,113,20%,2020-02-01
22985,VESTUARIO,fashion,1,111,20%,2020-02-01
23108,VESTUARIO,fashion,1,155,20%,2020-05-23
26760,MODA PRAIA,commodity,3,97,20%,2020-07-17
30644,UNDERWARE,commodity,2,297,30%,2020-02-01
31058,UNDERWARE,commodity,4,98,20%,2020-04-16
34752,BIJU / JOIAS,fashion,1,130,20%,2020-04-28
4596,MODA PRAIA,commodity,3,133,20%,2020-02-02
13995,MODA PRAIA,seasonal,6,141,20%,2020-02-02
14343,UNDERWARE,commodity,4,296,30%,2020-02-02
15087,UNDERWARE,commodity,6,161,20%,2020-02-02
15136,VESTUARIO,fashion,1,252,30%,2020-02-02
15442,UNDERWARE,commodity,2,177,20%,2020-02-02
16055,MODA PRAIA,seasonal,3,114,20%,2020-02-02
16149,MODA PRAIA,commodity,2,296,30%,2020-02-02
21242,VESTUARIO,fashion,1,296,30%,2020-02-02
21255,VESTUARIO,fashion,1,65,10%,2020-02-02
22963,VESTUARIO,fashion,1,278,30%,2020-02-02
23091,UNDERWARE,commodity,7,163,20%,2020-06-14
30880,EROTICA,commodity,15,296,30%,2020-02-02
33113,LINHA NOITE,seasonal,1,73,10%,2020-02-02
33220,VESTUARIO,fashion,2,63,10%,2020-02-02
33948,MODA PRAIA,seasonal,15,162,20%,2020-06-15
34769,VESTUARIO,fashion,3,283,30%,2020-02-02
8757,UNDERWARE,commodity,2,136,20%,2020-07-09
11275,MODA PRAIA,commodity,2,138,20%,2020-02-03
16998,MODA PRAIA,commodity,1,93,20%,2020-02-03
18182,UNDERWARE,commodity,3,141,20%,2020-02-03
19239,VESTUARIO,fashion,1,62,10%,2020-02-03
20888,VESTUARIO,fashion,1,222,30%,2020-02-03
31839,BIJU / JOIAS,fashion,2,72,10%,2020-02-03
32849,UNDERWARE,commodity,1,62,10%,2020-02-03
34531,LINHA NOITE,seasonal,9,101,20%,2020-02-03
34543,LINHA NOITE,seasonal,9,113,20%,2020-06-07
34723,BIJU / JOIAS,fashion,1,295,30%,2020-02-03
35175,MODA PRAIA,seasonal,2,104,20%,2020-02-03
11641,MODA PRAIA,seasonal,5,190,30%,2020-02-04
12607,UNDERWARE,commodity,1,116,20%,2020-02-04
15545,MODA PRAIA,commodity,2,186,30%,2020-05-16
18170,UNDERWARE,commodity,2,294,30%,2020-02-04
18239,VESTUARIO,fashion,1,104,20%,2020-02-04
20236,UNDERWARE,commodity,3,136,20%,2020-06-08
21289,VESTUARIO,fashion,1,103,20%,2020-02-04
21972,FITNESS,commodity,28,154,20%,2020-06-23
22952,UNDERWARE,commodity,15,79,10%,2020-09-06
23095,UNDERWARE,commodity,1,294,30%,2020-02-04
29024,UNDERWARE,commodity,1,294,30%,2020-02-04
29051,UNDERWARE,commodity,6,104,20%,2020-08-12
31068,VESTUARIO,fashion,2,208,30%,2020-02-04
31824,BIJU / JOIAS,fashion,1,209,30%,2020-02-04
33328,LINHA NOITE,seasonal,1,80,10%,2020-02-04
4273,UNDERWARE,commodity,3,100,20%,2020-08-10
7361,UNDERWARE,commodity,4,172,20%,2020-06-05
7639,MODA PRAIA,seasonal,10,76,10%,2020-02-05
11608,MODA PRAIA,seasonal,1,79,10%,2020-02-05
13140,UNDERWARE,commodity,13,293,30%,2020-02-05
15250,MODA PRAIA,commodity,5,162,20%,2020-06-15
15332,VESTUARIO,fashion,3,103,20%,2020-05-19
16189,MODA PRAIA,commodity,2,119,20%,2020-04-15
16342,VESTUARIO,fashion,1,82,10%,2020-02-05
18260,LINHA NOITE,seasonal,1,85,10%,2020-02-05
19010,VESTUARIO,fashion,3,135,20%,2020-02-05
20062,VESTUARIO,fashion,1,113,20%,2020-02-05
25116,UNDERWARE,commodity,7,202,30%,2020-05-06
32853,UNDERWARE,commodity,1,161,20%,2020-06-16
32874,VESTUARIO,fashion,1,209,30%,2020-02-05
34306,UNDERWARE,commodity,1,123,20%,2020-02-05
34541,LINHA NOITE,seasonal,2,156,20%,2020-06-21
34781,VESTUARIO,fashion,4,157,20%,2020-02-05
2241,VESTUARIO,fashion,2,62,10%,2020-02-06
3237,UNDERWARE,commodity,1,97,20%,2020-02-06
10439,UNDERWARE,commodity,5,76,10%,2020-02-06
11090,UNDERWARE,commodity,1,142,20%,2020-02-06
14613,UNDERWARE,commodity,7,122,20%,2020-04-16
16117,MODA PRAIA,commodity,9,292,30%,2020-02-06
18281,VESTUARIO,fashion,1,75,10%,2020-02-06
21183,VESTUARIO,fashion,2,278,30%,2020-02-06
21232,VESTUARIO,fashion,1,292,30%,2020-02-06
22012,BIJU / JOIAS,fashion,2,121,20%,2020-02-06
23041,FITNESS,commodity,1,119,20%,2020-05-17
30245,UNDERWARE,commodity,4,122,20%,2020-07-25
31833,BIJU / JOIAS,fashion,2,175,20%,2020-02-06
32286,UNDERWARE,commodity,2,131,20%,2020-02-06
32310,UNDERWARE,commodity,2,186,30%,2020-02-06
5,UNDERWARE,commodity,2,291,30%,2020-02-07
1157,UNDERWARE,commodity,2,116,20%,2020-05-02
8269,MODA PRAIA,commodity,3,291,30%,2020-02-07
8748,UNDERWARE,commodity,3,101,20%,2020-02-07
8925,UNDERWARE,commodity,4,71,10%,2020-02-07
13944,MODA PRAIA,seasonal,2,291,30%,2020-02-07
14612,UNDERWARE,commodity,5,104,20%,2020-02-07
15256,MODA PRAIA,commodity,2,108,20%,2020-04-28
19356,LINHA NOITE,seasonal,1,83,10%,2020-02-07
23598,VESTUARIO,fashion,1,291,30%,2020-02-07
26720,MODA PRAIA,commodity,2,161,20%,2020-06-16
26743,MODA PRAIA,commodity,1,189,30%,2020-02-07
29040,UNDERWARE,commodity,7,166,20%,2020-02-07
29984,UNDERWARE,commodity,3,113,20%,2020-02-07
32064,UNDERWARE,commodity,2,291,30%,2020-02-07
34460,VESTUARIO,fashion,1,109,20%,2020-02-07
34666,BIJU / JOIAS,fashion,2,110,20%,2020-02-07
7364,UNDERWARE,commodity,1,199,30%,2020-05-09
11605,MODA PRAIA,seasonal,10,290,30%,2020-02-08
15046,UNDERWARE,commodity,4,172,20%,2020-02-08
19343,LINHA NOITE,commodity,3,277,30%,2020-02-08
19365,VESTUARIO,fashion,1,242,30%,2020-02-08
20445,VESTUARIO,fashion,1,149,20%,2020-02-08
25624,VESTUARIO,fashion,1,110,20%,2020-02-08
28064,UNDERWARE,commodity,8,101,20%,2020-02-08
31210,UNDERWARE,commodity,1,157,20%,2020-02-08
31835,BIJU / JOIAS,fashion,2,106,20%,2020-02-08
31892,LINHA NOITE,seasonal,1,143,20%,2020-02-08
33042,UNDERWARE,commodity,4,209,30%,2020-02-08
2,UNDERWARE,commodity,11,289,30%,2020-02-09
974,UNDERWARE,commodity,4,149,20%,2020-02-09
3006,UNDERWARE,commodity,10,199,30%,2020-02-09
5262,UNDERWARE,commodity,6,189,30%,2020-02-09
7367,UNDERWARE,commodity,2,195,30%,2020-05-08
8916,UNDERWARE,commodity,1,159,20%,2020-06-18
14478,UNDERWARE,commodity,67,99,20%,2020-02-09
14984,VESTUARIO,fashion,2,289,30%,2020-02-09
15407,MODA PRAIA,commodity,2,128,20%,2020-02-09
15540,MODA PRAIA,commodity,1,229,30%,2020-02-09
16218,MODA PRAIA,seasonal,2,104,20%,2020-02-09
19500,VESTUARIO,fashion,1,134,20%,2020-02-09
20741,VESTUARIO,fashion,1,152,20%,2020-02-09
21106,UNDERWARE,commodity,1,81,10%,2020-02-09
23013,MODA PRAIA,commodity,1,199,30%,2020-02-09
24335,UNDERWARE,commodity,1,198,30%,2020-02-09
25974,UNDERWARE,commodity,1,114,20%,2020-02-09
26361,MODA PRAIA,commodity,3,186,30%,2020-04-17
26722,MODA PRAIA,commodity,1,189,30%,2020-02-09
30756,LINHA NOITE,seasonal,1,188,30%,2020-02-09
34532,LINHA NOITE,seasonal,3,138,20%,2020-04-10
34614,BIJU / JOIAS,fashion,2,289,30%,2020-02-09
6352,UNDERWARE,commodity,2,173,20%,2020-02-10
13998,MODA PRAIA,seasonal,1,77,10%,2020-02-10
15266,MODA PRAIA,seasonal,2,275,30%,2020-02-10
15267,MODA PRAIA,seasonal,1,97,20%,2020-02-10
18602,VESTUARIO,fashion,1,71,10%,2020-02-10
20074,VESTUARIO,fashion,1,139,20%,2020-02-10
20272,UNDERWARE,commodity,5,204,30%,2020-05-04
21305,VESTUARIO,fashion,1,115,20%,2020-02-10
22028,BIJU / JOIAS,fashion,2,184,30%,2020-02-10
22071,BIJU / JOIAS,fashion,2,65,10%,2020-02-10
26378,MODA PRAIA,commodity,1,251,30%,2020-02-10
28398,UNDERWARE,commodity,1,95,20%,2020-06-03
31906,LINHA NOITE,seasonal,2,154,20%,2020-06-23
33359,LINHA NOITE,commodity,4,215,30%,2020-02-10
33754,VESTUARIO,fashion,1,62,10%,2020-02-10
7360,UNDERWARE,commodity,2,183,30%,2020-05-25
9426,UNDERWARE,commodity,4,102,20%,2020-02-11
13071,MODA PRAIA,seasonal,1,272,30%,2020-02-11
15263,MODA PRAIA,commodity,2,135,20%,2020-02-11
16125,MODA PRAIA,commodity,5,112,20%,2020-08-04
16733,VESTUARIO,fashion,1,95,20%,2020-02-11
18327,VESTUARIO,fashion,1,62,10%,2020-02-11
20523,MODA PRAIA,seasonal,2,284,30%,2020-02-11
20819,VESTUARIO,fashion,2,111,20%,2020-02-11
20897,VESTUARIO,fashion,2,147,20%,2020-02-11
20912,VESTUARIO,fashion,1,88,10%,2020-02-11
22025,BIJU / JOIAS,fashion,2,216,30%,2020-02-11
29054,UNDERWARE,commodity,7,175,20%,2020-02-11
29964,UNDERWARE,commodity,5,159,20%,2020-02-11
30146,VESTUARIO,fashion,1,160,20%,2020-02-11
33005,VESTUARIO,fashion,1,99,20%,2020-02-11
33567,VESTUARIO,fashion,1,239,30%,2020-02-11
889,UNDERWARE,commodity,5,223,30%,2020-04-15
1624,UNDERWARE,commodity,4,227,30%,2020-02-12
11322,UNDERWARE,commodity,18,211,30%,2020-02-12
18009,FITNESS,commodity,2,71,10%,2020-02-12
23438,UNDERWARE,commodity,1,79,10%,2020-02-12
31913,LINHA NOITE,seasonal,4,143,20%,2020-02-12
32885,VESTUARIO,fashion,1,97,20%,2020-02-12
34065,UNDERWARE,commodity,1,127,20%,2020-06-02
34080,UNDERWARE,commodity,1,193,30%,2020-05-15
34544,LINHA NOITE,seasonal,3,286,30%,2020-02-12
6304,UNDERWARE,commodity,2,64,10%,2020-02-13
14107,UNDERWARE,commodity,1,125,20%,2020-02-13
14942,UNDERWARE,commodity,3,142,20%,2020-02-13
15245,MODA PRAIA,commodity,5,178,20%,2020-02-13
16983,UNDERWARE,commodity,4,164,20%,2020-02-13
19023,VESTUARIO,fashion,1,179,20%,2020-05-09
20075,VESTUARIO,fashion,1,211,30%,2020-02-13
21104,UNDERWARE,commodity,2,201,30%,2020-02-13
22029,BIJU / JOIAS,fashion,1,82,10%,2020-02-13
26386,MODA PRAIA,commodity,1,285,30%,2020-02-13
26750,MODA PRAIA,commodity,1,184,30%,2020-02-13
31190,MODA PRAIA,commodity,1,133,20%,2020-07-14
32873,VESTUARIO,fashion,1,192,30%,2020-05-16
33866,ACESSORIOS,fashion,1,67,10%,2020-02-13
34573,BIJU / JOIAS,fashion,1,108,20%,2020-02-13
8846,UNDERWARE,commodity,26,71,10%,2020-08-15
11603,MODA PRAIA,seasonal,2,129,20%,2020-02-14
16128,MODA PRAIA,commodity,2,148,20%,2020-06-29
19283,UNDERWARE,commodity,1,100,20%,2020-02-14
20423,VESTUARIO,fashion,1,63,10%,2020-02-14
20619,VESTUARIO,fashion,1,91,20%,2020-02-14
32856,UNDERWARE,commodity,1,217,30%,2020-04-21
2249,VESTUARIO,fashion,1,151,20%,2020-06-08
2758,EROTICA,commodity,10,283,30%,2020-02-15
3736,MODA PRAIA,seasonal,8,86,10%,2020-06-17
4352,MODA PRAIA,commodity,9,222,30%,2020-02-15
12709,MODA PRAIA,seasonal,1,62,10%,2020-02-15
16173,MODA PRAIA,commodity,4,245,30%,2020-02-15
16174,MODA PRAIA,commodity,8,147,20%,2020-02-15
20995,UNDERWARE,commodity,1,223,30%,2020-02-15
21091,FITNESS,commodity,1,95,20%,2020-02-15
22980,VESTUARIO,fashion,1,128,20%,2020-02-15
23429,UNDERWARE,commodity,1,93,20%,2020-02-15
26727,MODA PRAIA,commodity,6,143,20%,2020-02-15
29151,VESTUARIO,fashion,1,283,30%,2020-02-15
31134,LINHA NOITE,commodity,2,161,20%,2020-02-15
31843,BIJU / JOIAS,fashion,1,103,20%,2020-04-21
34554,UNDERWARE,commodity,2,283,30%,2020-02-15
34745,BIJU / JOIAS,fashion,1,190,30%,2020-05-18
961,UNDERWARE,commodity,2,89,10%,2020-02-16
8345,UNDERWARE,commodity,37,92,20%,2020-08-24
9700,MODA PRAIA,commodity,1,282,30%,2020-02-16
21966,FITNESS,commodity,16,176,20%,2020-02-16
26882,UNDERWARE,commodity,1,64,10%,2020-02-16
30084,VESTUARIO,fashion,4,117,20%,2020-02-16
32331,UNDERWARE,commodity,1,222,30%,2020-02-16
32786,LINHA NOITE,commodity,1,82,10%,2020-02-16
34054,UNDERWARE,commodity,2,151,20%,2020-02-16
34535,LINHA NOITE,seasonal,9,282,30%,2020-02-16
35195,VESTUARIO,fashion,1,282,30%,2020-02-16
660,UNDERWARE,commodity,10,281,30%,2020-02-17
1020,UNDERWARE,commodity,1,85,10%,2020-02-17
1707,UNDERWARE,commodity,1,127,20%,2020-02-17
10712,UNDERWARE,commodity,1,221,30%,2020-02-17
11253,MODA PRAIA,commodity,1,123,20%,2020-02-17
14006,MODA PRAIA,seasonal,1,281,30%,2020-02-17
18199,UNDERWARE,commodity,1,77,10%,2020-02-17
18231,VESTUARIO,fashion,2,93,20%,2020-02-17
18798,VESTUARIO,fashion,1,198,30%,2020-02-17
20233,UNDERWARE,commodity,3,143,20%,2020-02-17
26852,UNDERWARE,commodity,1,206,30%,2020-02-17
31922,LINHA NOITE,seasonal,2,246,30%,2020-02-17
32968,LINHA NOITE,seasonal,1,107,20%,2020-08-09
34363,EROTICA,commodity,1,90,20%,2020-02-17
35168,MODA PRAIA,seasonal,9,148,20%,2020-02-17
13144,UNDERWARE,commodity,1,159,20%,2020-02-18
16706,VESTUARIO,fashion,2,114,20%,2020-02-18
22024,BIJU / JOIAS,fashion,1,162,20%,2020-02-18
22948,UNDERWARE,commodity,33,95,20%,2020-02-18
25623,VESTUARIO,fashion,5,182,30%,2020-02-18
30223,UNDERWARE,commodity,1,93,20%,2020-02-18
31955,VESTUARIO,fashion,2,105,20%,2020-02-18
32791,UNDERWARE,commodity,1,84,10%,2020-02-18
33261,VESTUARIO,fashion,1,82,10%,2020-02-18
2461,UNDERWARE,commodity,2,138,20%,2020-05-19
4270,UNDERWARE,commodity,7,113,20%,2020-02-19
6349,UNDERWARE,commodity,1,107,20%,2020-05-04
8950,UNDERWARE,commodity,2,154,20%,2020-02-19
11562,UNDERWARE,commodity,1,179,20%,2020-02-19
19051,VESTUARIO,fashion,1,267,30%,2020-02-19
20231,UNDERWARE,commodity,2,143,20%,2020-02-19
25810,LINHA NOITE,seasonal,1,123,20%,2020-02-19
28883,UNDERWARE,commodity,6,131,20%,2020-02-19
31193,MODA PRAIA,commodity,7,230,30%,2020-02-19
31896,LINHA NOITE,seasonal,2,105,20%,2020-02-19
35194,VESTUARIO,fashion,8,116,20%,2020-07-21
952,UNDERWARE,commodity,1,210,30%,2020-02-20
5642,UNDERWARE,commodity,1,69,10%,2020-02-20
11683,MODA PRAIA,commodity,1,222,30%,2020-02-20
13159,UNDERWARE,commodity,1,126,20%,2020-02-20
14940,UNDERWARE,commodity,1,278,30%,2020-02-20
18296,VESTUARIO,fashion,1,68,10%,2020-02-20
18583,VESTUARIO,fashion,1,251,30%,2020-02-20
19268,UNDERWARE,commodity,4,198,30%,2020-05-10
20795,VESTUARIO,fashion,1,278,30%,2020-02-20
20889,VESTUARIO,fashion,1,121,20%,2020-02-20
23630,VESTUARIO,fashion,1,77,10%,2020-02-20
29988,UNDERWARE,commodity,1,218,30%,2020-02-20
31093,VESTUARIO,fashion,1,86,10%,2020-02-20
31765,BIJU / JOIAS,fashion,2,138,20%,2020-02-20
31920,LINHA NOITE,seasonal,5,202,30%,2020-02-20
31959,VESTUARIO,fashion,2,278,30%,2020-02-20
34124,VESTUARIO,fashion,1,92,20%,2020-02-20
34314,UNDERWARE,commodity,1,197,30%,2020-02-20
6071,UNDERWARE,commodity,2,170,20%,2020-06-07
7357,UNDERWARE,commodity,4,88,10%,2020-02-21
7375,UNDERWARE,commodity,2,165,20%,2020-02-21
8289,UNDERWARE,commodity,1,167,20%,2020-02-21
11458,MODA PRAIA,commodity,5,195,30%,2020-02-21
16069,MODA PRAIA,commodity,1,123,20%,2020-02-21
18306,VESTUARIO,fashion,1,123,20%,2020-05-02
19286,UNDERWARE,commodity,11,194,30%,2020-02-21
20292,UNDERWARE,commodity,4,146,20%,2020-06-04
22238,LINHA NOITE,seasonal,1,277,30%,2020-02-21
22947,UNDERWARE,commodity,20,103,20%,2020-02-21
28482,UNDERWARE,commodity,1,140,20%,2020-05-02
31814,BIJU / JOIAS,fashion,1,189,30%,2020-02-21
33881,LINHA NOITE,seasonal,1,68,10%,2020-02-21
3299,EROTICA,commodity,2,276,30%,2020-02-22
15320,UNDERWARE,commodity,1,236,30%,2020-02-22
18975,VESTUARIO,fashion,1,65,10%,2020-02-22
20815,VESTUARIO,fashion,1,124,20%,2020-04-24
25117,UNDERWARE,commodity,2,157,20%,2020-06-20
26748,MODA PRAIA,commodity,7,156,20%,2020-02-22
33544,VESTUARIO,fashion,1,60,10%,2020-02-22
16184,MODA PRAIA,commodity,5,189,30%,2020-02-23
19297,UNDERWARE,commodity,2,94,20%,2020-05-11
22235,LINHA NOITE,seasonal,1,104,20%,2020-02-23
27943,MODA PRAIA,seasonal,6,204,30%,2020-02-23
31826,BIJU / JOIAS,fashion,2,273,30%,2020-02-23
34288,UNDERWARE,commodity,1,66,10%,2020-02-23
234,EROTICA,commodity,1,92,20%,2020-02-24
8744,UNDERWARE,commodity,1,65,10%,2020-02-24
8810,UNDERWARE,commodity,3,148,20%,2020-02-24
10154,UNDERWARE,commodity,2,88,10%,2020-05-06
12595,MODA PRAIA,commodity,17,195,30%,2020-05-13
